timestamp,value,stored_at
1581847201,5737,16-02-2020
1581848101,5737,16-02-2020
1581849002,5737,16-02-2020
1581849901,5737,16-02-2020
1581850801,5737,16-02-2020
1581851701,5737,16-02-2020
1581852601,5737,16-02-2020
1581853502,5737,16-02-2020
1581854401,5737,16-02-2020
1581855302,5737,16-02-2020
1581856201,5737,16-02-2020
1581857101,5737,16-02-2020
1581858002,5737,16-02-2020
1581858901,5737,16-02-2020
1581859802,5737,16-02-2020
1581860701,5737,16-02-2020
1581861601,5737,16-02-2020
1581862501,5737,16-02-2020
1581863401,5737,16-02-2020
1581864301,5737,16-02-2020
1581865202,5737,16-02-2020
1581866102,5737,16-02-2020
1581867001,5737,16-02-2020
1581867902,5737,16-02-2020
1581868801,5737,16-02-2020
1581869701,5737,16-02-2020
1581870602,5737,16-02-2020
1581871502,5737,16-02-2020
1581872402,5737,16-02-2020
1581873301,5737,16-02-2020
1581874201,5737,16-02-2020
1581875101,5737,16-02-2020
1581876001,5737,16-02-2020
1581876901,5737,16-02-2020
1581877802,5737,16-02-2020
1581878701,5737,16-02-2020
1581879601,5737,16-02-2020
1581880501,5737,16-02-2020
1581881402,5737,16-02-2020
1581882302,5737,16-02-2020
1581883201,5737,16-02-2020
1581884101,5737,16-02-2020
1581885001,5737,16-02-2020
1581885901,5737,16-02-2020
1581886801,5737,16-02-2020
1581887701,5737,16-02-2020
1581888602,5737,16-02-2020
1581889501,5737,16-02-2020
1581890401,5737,17-02-2020
1581891301,5737,17-02-2020
1581892202,5737,17-02-2020
1581893102,5737,17-02-2020
1581894001,5737,17-02-2020
1581894901,5737,17-02-2020
1581895801,5737,17-02-2020
1581896702,5737,17-02-2020
1581897601,5737,17-02-2020
1581898501,5737,17-02-2020
1581899402,5737,17-02-2020
1581900301,5737,17-02-2020
1581901202,5737,17-02-2020
1581902102,5737,17-02-2020
1581903001,5737,17-02-2020
1581903902,5737,17-02-2020
1581904802,5737,17-02-2020
1581905702,5737,17-02-2020
1581906601,5737,17-02-2020
1581907501,5737,17-02-2020
1581908401,5737,17-02-2020
1581909301,5737,17-02-2020
1581910201,5737,17-02-2020
1581911101,5737,17-02-2020
1581912001,5737,17-02-2020
1581912901,5737,17-02-2020
1581913801,5737,17-02-2020
1581914701,5737,17-02-2020
1581915601,5737,17-02-2020
1581916502,5737,17-02-2020
1581917401,5737,17-02-2020
1581918302,5737,17-02-2020
1581919201,5737,17-02-2020
1581920101,5737,17-02-2020
1581921001,5737,17-02-2020
1581921901,5737,17-02-2020
1581922802,5737,17-02-2020
1581923701,5737,17-02-2020
1581924602,5737,17-02-2020
1581924820,5737,17-02-2020
1581925501,5737,17-02-2020
1581926402,5737,17-02-2020
1581927302,5737,17-02-2020
1581928201,5737,17-02-2020
1581929101,5737,17-02-2020
1581930002,5737,17-02-2020
1581930902,5802,17-02-2020
1581931801,5802,17-02-2020
1581932701,5802,17-02-2020
1581933601,5802,17-02-2020
1581934501,5802,17-02-2020
1581935401,5802,17-02-2020
1581936301,5802,17-02-2020
1581937201,5802,17-02-2020
1581938101,5802,17-02-2020
1581939001,5802,17-02-2020
1581939901,5802,17-02-2020
1581940802,5802,17-02-2020
1581941701,5802,17-02-2020
1581942601,5802,17-02-2020
1581943501,5802,17-02-2020
1581944401,5802,17-02-2020
1581945302,5802,17-02-2020
1581946202,5802,17-02-2020
1581947101,5802,17-02-2020
1581948001,5802,17-02-2020
1581948901,5802,17-02-2020
1581949801,5802,17-02-2020
1581950702,5802,17-02-2020
1581951601,5802,17-02-2020
1581952501,5802,17-02-2020
1581953401,5802,17-02-2020
1581954302,5802,17-02-2020
1581955201,5802,17-02-2020
1581956101,5802,17-02-2020
1581957001,5802,17-02-2020
1581957901,5802,17-02-2020
1581958802,5802,17-02-2020
1581959702,5802,17-02-2020
1581960602,5802,17-02-2020
1581961502,5802,17-02-2020
1581962401,5802,17-02-2020
1581963301,5802,17-02-2020
1581964202,5802,17-02-2020
1581965101,5802,17-02-2020
1581966002,5802,17-02-2020
1581966901,5802,17-02-2020
1581967802,5802,17-02-2020
1581968701,5802,17-02-2020
1581969602,5802,17-02-2020
1581970501,5802,17-02-2020
1581971402,5802,17-02-2020
1581972301,5802,17-02-2020
1581973201,5802,17-02-2020
1581974102,5802,17-02-2020
1581975001,5802,17-02-2020
1581975902,5802,17-02-2020
1581976801,5802,18-02-2020
1581977702,5802,18-02-2020
1581978601,5802,18-02-2020
1581979502,5802,18-02-2020
1581980401,5802,18-02-2020
1581981301,5802,18-02-2020
1581982201,5802,18-02-2020
1581983102,5802,18-02-2020
1581984001,5802,18-02-2020
1581984901,5802,18-02-2020
1581985802,5802,18-02-2020
1581986702,5802,18-02-2020
1581987602,5802,18-02-2020
1581988501,5802,18-02-2020
1581989401,5802,18-02-2020
1581990301,5802,18-02-2020
1581991202,5802,18-02-2020
1581992102,5802,18-02-2020
1581993002,5802,18-02-2020
1581993901,5802,18-02-2020
1581994801,5802,18-02-2020
1581995701,5802,18-02-2020
1581996601,5802,18-02-2020
1581997502,5802,18-02-2020
1581998402,5802,18-02-2020
1581999301,5802,18-02-2020
1582000201,5802,18-02-2020
1582001102,5802,18-02-2020
1582002002,5802,18-02-2020
1582002901,5802,18-02-2020
1582003802,5802,18-02-2020
1582004701,5802,18-02-2020
1582005601,5802,18-02-2020
1582006501,5802,18-02-2020
1582007402,5802,18-02-2020
1582008301,5802,18-02-2020
1582009201,5728.00,18-02-2020
1582009875,5802,18-02-2020
1582010102,5802,18-02-2020
1582011001,5802,18-02-2020
1582011901,5802,18-02-2020
1582012801,5802,18-02-2020
1582013701,5802,18-02-2020
1582014601,5802,18-02-2020
1582015502,5802,18-02-2020
1582016402,5802,18-02-2020
1582017301,5802,18-02-2020
1582018201,5728,18-02-2020
1582019101,5728,18-02-2020
1582020002,5728,18-02-2020
1582020901,5728,18-02-2020
1582021802,5728,18-02-2020
1582022701,5728,18-02-2020
1582023601,5728,18-02-2020
1582024502,5728,18-02-2020
1582025401,5728,18-02-2020
1582026302,5728,18-02-2020
1582027201,5728,18-02-2020
1582028102,5728,18-02-2020
1582029001,5728,18-02-2020
1582029901,5728,18-02-2020
1582030802,5728,18-02-2020
1582031701,5728,18-02-2020
1582032602,5728,18-02-2020
1582033501,5728,18-02-2020
1582034401,5728,18-02-2020
1582035301,5728,18-02-2020
1582036203,5728,18-02-2020
1582037101,5728,18-02-2020
1582038002,5728,18-02-2020
1582038901,5728,18-02-2020
1582039801,5728,18-02-2020
1582040702,5728,18-02-2020
1582041601,5728,18-02-2020
1582042502,5728,18-02-2020
1582043402,5728,18-02-2020
1582044302,5728,18-02-2020
1582045201,5728,18-02-2020
1582046102,5728,18-02-2020
1582047002,5728,18-02-2020
1582047902,5728,18-02-2020
1582048801,5728,18-02-2020
1582049702,5728,18-02-2020
1582050601,5728,18-02-2020
1582051501,5728,18-02-2020
1582052402,5728,18-02-2020
1582053301,5728,18-02-2020
1582054202,5728,18-02-2020
1582055102,5728,18-02-2020
1582056001,5728,18-02-2020
1582056902,5728,18-02-2020
1582057801,5728,18-02-2020
1582058701,5728,18-02-2020
1582059602,5728,18-02-2020
1582060501,5728,18-02-2020
1582061402,5728,18-02-2020
1582062301,5728,18-02-2020
1582063201,5728,19-02-2020
1582064102,5728,19-02-2020
1582065001,5728,19-02-2020
1582065901,5728,19-02-2020
1582066802,5728,19-02-2020
1582067702,5728,19-02-2020
1582068602,5728,19-02-2020
1582069502,5728,19-02-2020
1582070402,5728,19-02-2020
1582071301,5728,19-02-2020
1582072201,5728,19-02-2020
1582073102,5728,19-02-2020
1582074002,5728,19-02-2020
1582074901,5728,19-02-2020
1582075802,5728,19-02-2020
1582076701,5728,19-02-2020
1582077602,5728,19-02-2020
1582078501,5728,19-02-2020
1582079401,5728,19-02-2020
1582080301,5728,19-02-2020
1582081202,5728,19-02-2020
1582082102,5728,19-02-2020
1582083001,5728,19-02-2020
1582083901,5728,19-02-2020
1582084802,5728,19-02-2020
1582085701,5728,19-02-2020
1582086601,5728,19-02-2020
1582087501,5728,19-02-2020
1582088402,5728,19-02-2020
1582089301,5728,19-02-2020
1582090202,5728,19-02-2020
1582091101,5728,19-02-2020
1582092002,5728,19-02-2020
1582092901,5728,19-02-2020
1582093801,5728,19-02-2020
1582094701,5728,19-02-2020
1582095601,5728,19-02-2020
1582096501,5745.50,19-02-2020
1582182917,5730,20-02-2020
1582183802,5745.5,20-02-2020
1582184702,5745.5,20-02-2020
1582185602,5745.5,20-02-2020
1582186501,5745.5,20-02-2020
1582187402,5745.5,20-02-2020
1582188301,5745.5,20-02-2020
1582189202,5745.5,20-02-2020
1582190101,5745.5,20-02-2020
1582191002,5745.5,20-02-2020
1582191901,5745.5,20-02-2020
1582192801,5745.5,20-02-2020
1582193702,5745.5,20-02-2020
1582194602,5745.5,20-02-2020
1582195502,5745.5,20-02-2020
1582196402,5745.5,20-02-2020
1582197301,5745.5,20-02-2020
1582198202,5745.5,20-02-2020
1582199101,5745.5,20-02-2020
1582200002,5745.5,20-02-2020
1582200901,5745.5,20-02-2020
1582201803,5730,20-02-2020
1582202701,5730,20-02-2020
1582203601,5730,20-02-2020
1582204501,5730,20-02-2020
1582205401,5730,20-02-2020
1582206301,5730,20-02-2020
1582207202,5730,20-02-2020
1582208102,5730,20-02-2020
1582209001,5730,20-02-2020
1582209902,5730,20-02-2020
1582210802,5730,20-02-2020
1582211701,5730,20-02-2020
1582212601,5730,20-02-2020
1582213501,5730,20-02-2020
1582214402,5730,20-02-2020
1582215301,5730,20-02-2020
1582216201,5730,20-02-2020
1582217101,5730,20-02-2020
1582218002,5730,20-02-2020
1582218901,5730,20-02-2020
1582219801,5730,20-02-2020
1582220701,5730,20-02-2020
1582221602,5730,20-02-2020
1582222502,5730,20-02-2020
1582223402,5730,20-02-2020
1582224301,5730,20-02-2020
1582225201,5730,20-02-2020
1582226101,5730,20-02-2020
1582227002,5730,20-02-2020
1582227901,5730,20-02-2020
1582228801,5730,20-02-2020
1582229702,5730,20-02-2020
1582230602,5730,20-02-2020
1582231501,5730,20-02-2020
1582232402,5730,20-02-2020
1582233301,5730,20-02-2020
1582234202,5730,20-02-2020
1582235101,5730,20-02-2020
1582236001,5730,21-02-2020
1582236902,5730,21-02-2020
1582237801,5730,21-02-2020
1582238701,5730,21-02-2020
1582239601,5730,21-02-2020
1582240501,5730,21-02-2020
1582241401,5730,21-02-2020
1582242301,5730,21-02-2020
1582243202,5730,21-02-2020
1582244101,5730,21-02-2020
1582245002,5730,21-02-2020
1582245901,5730,21-02-2020
1582246801,5730,21-02-2020
1582247701,5730,21-02-2020
1582248602,5730,21-02-2020
1582249502,5730,21-02-2020
1582250402,5730,21-02-2020
1582251301,5730,21-02-2020
1582252202,5730,21-02-2020
1582253101,5730,21-02-2020
1582254001,5730,21-02-2020
1582254902,5730,21-02-2020
1582255802,5730,21-02-2020
1582256701,5730,21-02-2020
1582257601,5730,21-02-2020
1582258501,5730,21-02-2020
1582259401,5730,21-02-2020
1582260301,5730,21-02-2020
1582261201,5730,21-02-2020
1582262101,5730,21-02-2020
1582263001,5730,21-02-2020
1582263902,5730,21-02-2020
1582264802,5730,21-02-2020
1582265701,5730,21-02-2020
1582266601,5730,21-02-2020
1582267501,5730,21-02-2020
1582268401,5730,21-02-2020
1582269302,5730,21-02-2020
1582270202,5730,21-02-2020
1582271101,5730,21-02-2020
1582272002,5730,21-02-2020
1582272901,5730,21-02-2020
1582273801,5730,21-02-2020
1582274701,5730,21-02-2020
1582275602,5730,21-02-2020
1582276501,5730,21-02-2020
1582277401,5730,21-02-2020
1582278301,5730,21-02-2020
1582279201,5730,21-02-2020
1582280101,5730,21-02-2020
1582281002,5730,21-02-2020
1582281902,5730,21-02-2020
1582282802,5730,21-02-2020
1582283701,5730,21-02-2020
1582284601,5730,21-02-2020
1582285501,5730,21-02-2020
1582286401,5730,21-02-2020
1582287302,5730,21-02-2020
1582288201,5730,21-02-2020
1582289102,5702,21-02-2020
1582290002,5702,21-02-2020
1582290901,5702,21-02-2020
1582291802,5702,21-02-2020
1582292701,5702,21-02-2020
1582293602,5702,21-02-2020
1582294501,5702,21-02-2020
1582295401,5702,21-02-2020
1582296302,5702,21-02-2020
1582297202,5702,21-02-2020
1582298101,5702,21-02-2020
1582299001,5702,21-02-2020
1582299901,5702,21-02-2020
1582300801,5702,21-02-2020
1582301701,5702,21-02-2020
1582302602,5702,21-02-2020
1582303502,5702,21-02-2020
1582304402,5702,21-02-2020
1582305301,5702,21-02-2020
1582306201,5702,21-02-2020
1582307101,5702,21-02-2020
1582308001,5702,21-02-2020
1582308901,5702,21-02-2020
1582309801,5702,21-02-2020
1582310701,5702,21-02-2020
1582311601,5702,21-02-2020
1582312502,5702,21-02-2020
1582313401,5702,21-02-2020
1582314301,5702,21-02-2020
1582315202,5702,21-02-2020
1582316101,5702,21-02-2020
1582317001,5702,21-02-2020
1582317901,5702,21-02-2020
1582318801,5702,21-02-2020
1582319702,5702,21-02-2020
1582320601,5702,21-02-2020
1582321501,5702,21-02-2020
1582322401,5702,22-02-2020
1582323301,5702,22-02-2020
1582324201,5702,22-02-2020
1582325102,5702,22-02-2020
1582326002,5702,22-02-2020
1582326901,5702,22-02-2020
1582327802,5702,22-02-2020
1582328701,5702,22-02-2020
1582329601,5702,22-02-2020
1582330501,5702,22-02-2020
1582331401,5702,22-02-2020
1582332302,5702,22-02-2020
1582333202,5702,22-02-2020
1582334102,5702,22-02-2020
1582335001,5702,22-02-2020
1582335901,5702,22-02-2020
1582336801,5702,22-02-2020
1582337701,5702,22-02-2020
1582338601,5702,22-02-2020
1582339502,5702,22-02-2020
1582340401,5702,22-02-2020
1582341301,5702,22-02-2020
1582342201,5702,22-02-2020
1582343101,5702,22-02-2020
1582344001,5702,22-02-2020
1582344902,5702,22-02-2020
1582345802,5702,22-02-2020
1582346701,5702,22-02-2020
1582348502,5702,22-02-2020
1582349401,5702,22-02-2020
1582350301,5702,22-02-2020
1582351201,5702,22-02-2020
1582352102,5702,22-02-2020
1582353001,5702,22-02-2020
1582353902,5702,22-02-2020
1582354802,5702,22-02-2020
1582355701,5702,22-02-2020
1582356601,5702,22-02-2020
1582357502,5702,22-02-2020
1582358402,5702,22-02-2020
1582359301,5702,22-02-2020
1582360201,5702,22-02-2020
1582361101,5702,22-02-2020
1582362001,5702,22-02-2020
1582362901,5702,22-02-2020
1582363802,5702,22-02-2020
1582364702,5702,22-02-2020
1582365601,5702,22-02-2020
1582366501,5702,22-02-2020
1582367401,5702,22-02-2020
1582368301,5702,22-02-2020
1582369202,5702,22-02-2020
1582370101,5702,22-02-2020
1582371001,5702,22-02-2020
1582371901,5702,22-02-2020
1582372802,5702,22-02-2020
1582373701,5702,22-02-2020
1582374601,5702,22-02-2020
1582375502,5702,22-02-2020
1582376402,5702,22-02-2020
1582377302,5702,22-02-2020
1582378201,5702,22-02-2020
1582379101,5702,22-02-2020
1582380002,5702,22-02-2020
1582380901,5702,22-02-2020
1582381802,5702,22-02-2020
1582382701,5702,22-02-2020
1582434902,5702,23-02-2020
1582435802,5702,23-02-2020
1582436701,5702,23-02-2020
1582437601,5702,23-02-2020
1582438502,5702,23-02-2020
1582439401,5702,23-02-2020
1582440301,5702,23-02-2020
1582441201,5702,23-02-2020
1582442101,5702,23-02-2020
1582443002,5702,23-02-2020
1582443901,5702,23-02-2020
1582444801,5702,23-02-2020
1582445702,5702,23-02-2020
1582446601,5702,23-02-2020
1582447502,5702,23-02-2020
1582448401,5702,23-02-2020
1582449301,5702,23-02-2020
1582450201,5702,23-02-2020
1582451101,5702,23-02-2020
1582452001,5702,23-02-2020
1582452902,5702,23-02-2020
1582453801,5702,23-02-2020
1582454701,5702,23-02-2020
1582455602,5702,23-02-2020
1582456501,5702,23-02-2020
1582457401,5702,23-02-2020
1582458301,5702,23-02-2020
1582459201,5702,23-02-2020
1582460101,5702,23-02-2020
1582461001,5702,23-02-2020
1582461901,5702,23-02-2020
1582462802,5702,23-02-2020
1582463702,5702,23-02-2020
1582464602,5702,23-02-2020
1582465501,5702,23-02-2020
1582466401,5702,23-02-2020
1582467301,5702,23-02-2020
1582468201,5702,23-02-2020
1582469101,5702,23-02-2020
1582470002,5702,23-02-2020
1582470901,5702,23-02-2020
1582471801,5702,23-02-2020
1582472702,5702,23-02-2020
1582473602,5702,23-02-2020
1582474501,5702,23-02-2020
1582475401,5702,23-02-2020
1582476301,5702,23-02-2020
1582477201,5702,23-02-2020
1582478102,5702,23-02-2020
1582479001,5702,23-02-2020
1582479902,5702,23-02-2020
1582480802,5702,23-02-2020
1582481701,5702,23-02-2020
1582482601,5702,23-02-2020
1582483501,5702,23-02-2020
1582484402,5702,23-02-2020
1582485301,5702,23-02-2020
1582486201,5702,23-02-2020
1582487101,5702,23-02-2020
1582488002,5702,23-02-2020
1582488901,5702,23-02-2020
1582489801,5702,23-02-2020
1582490701,5702,23-02-2020
1582491602,5702,23-02-2020
1582492501,5702,23-02-2020
1582493401,5702,23-02-2020
1582494301,5702,23-02-2020
1582495201,5702,24-02-2020
1582496101,5702,24-02-2020
1582497001,5702,24-02-2020
1582497902,5702,24-02-2020
1582498801,5702,24-02-2020
1582499701,5702,24-02-2020
1582500602,5702,24-02-2020
1582501502,5702,24-02-2020
1582502402,5702,24-02-2020
1582503302,5702,24-02-2020
1582504202,5702,24-02-2020
1582505101,5702,24-02-2020
1582506001,5702,24-02-2020
1582506902,5702,24-02-2020
1582507802,5702,24-02-2020
1582508701,5702,24-02-2020
1582509602,5702,24-02-2020
1582510501,5702,24-02-2020
1582511402,5702,24-02-2020
1582512302,5702,24-02-2020
1582513202,5702,24-02-2020
1582514101,5702,24-02-2020
1582515001,5702,24-02-2020
1582515902,5702,24-02-2020
1582516802,5702,24-02-2020
1582517702,5702,24-02-2020
1582518602,5702,24-02-2020
1582519501,5702,24-02-2020
1582520401,5702,24-02-2020
1582521301,5702,24-02-2020
1582522201,5702,24-02-2020
1582523101,5702,24-02-2020
1582524002,5702,24-02-2020
1582524901,5657.50,24-02-2020
1582525801,5702,24-02-2020
1582526702,5702,24-02-2020
1582527602,5702,24-02-2020
1582528502,5702,24-02-2020
1582529401,5702,24-02-2020
1582530302,5702,24-02-2020
1582531202,5702,24-02-2020
1582532102,5702,24-02-2020
1582533001,5702,24-02-2020
1582533901,5702,24-02-2020
1582534802,5702,24-02-2020
1582535702,5702,24-02-2020
1582536602,5702,24-02-2020
1582537501,5702,24-02-2020
1582538402,5702,24-02-2020
1582539301,5702,24-02-2020
1582540202,5702,24-02-2020
1582541102,5702,24-02-2020
1582542001,5702,24-02-2020
1582542901,5702,24-02-2020
1582543802,5702,24-02-2020
1582544702,5702,24-02-2020
1582545601,5702,24-02-2020
1582546501,5702,24-02-2020
1582547401,5702,24-02-2020
1582548301,5702,24-02-2020
1582549202,5702,24-02-2020
1582550102,5702,24-02-2020
1582551002,5657.5,24-02-2020
1582551902,5657.5,24-02-2020
1582552801,5657.5,24-02-2020
1582553702,5657.5,24-02-2020
1582554602,5657.5,24-02-2020
1582555501,5657.5,24-02-2020
1582556401,5657.5,24-02-2020
1582557301,5657.5,24-02-2020
1582558202,5657.5,24-02-2020
1582559101,5657.5,24-02-2020
1582560002,5657.5,24-02-2020
1582560902,5657.5,24-02-2020
1582561801,5657.5,24-02-2020
1582562702,5657.5,24-02-2020
1582563602,5657.5,24-02-2020
1582564502,5657.5,24-02-2020
1582565401,5657.5,24-02-2020
1582566301,5657.5,24-02-2020
1582567202,5657.5,24-02-2020
1582568101,5657.5,24-02-2020
1582569002,5657.5,24-02-2020
1582569901,5657.5,24-02-2020
1582570802,5657.5,24-02-2020
1582571702,5657.5,24-02-2020
1582572602,5657.5,24-02-2020
1582573501,5657.5,24-02-2020
1582574402,5657.5,24-02-2020
1582575301,5657.5,24-02-2020
1582576202,5657.5,24-02-2020
1582577102,5657.5,24-02-2020
1582578002,5657.5,24-02-2020
1582578902,5657.5,24-02-2020
1582579801,5657.5,24-02-2020
1582580701,5657.5,24-02-2020
1582581602,5657.5,25-02-2020
1582582501,5657.5,25-02-2020
1582583401,5657.5,25-02-2020
1582584301,5657.5,25-02-2020
1582585201,5657.5,25-02-2020
1582586101,5657.5,25-02-2020
1582587001,5657.5,25-02-2020
1582587902,5657.5,25-02-2020
1582588802,5657.5,25-02-2020
1582589701,5657.5,25-02-2020
1582590601,5657.5,25-02-2020
1582591501,5657.5,25-02-2020
1582592401,5657.5,25-02-2020
1582593301,5657.5,25-02-2020
1582594201,5657.5,25-02-2020
1582595101,5657.5,25-02-2020
1582596002,5657.5,25-02-2020
1582596902,5657.5,25-02-2020
1582597801,5657.5,25-02-2020
1582598702,5657.5,25-02-2020
1582599601,5657.5,25-02-2020
1582600501,5657.5,25-02-2020
1582601401,5657.5,25-02-2020
1582602301,5657.5,25-02-2020
1582603202,5657.5,25-02-2020
1582604101,5657.5,25-02-2020
1582605001,5657.5,25-02-2020
1582605902,5657.5,25-02-2020
1582606802,5657.5,25-02-2020
1582607701,5657.5,25-02-2020
1582608601,5657.5,25-02-2020
1582609501,5657.5,25-02-2020
1582610401,5657.5,25-02-2020
1582611301,5657.5,25-02-2020
1582612202,5657.5,25-02-2020
1582613101,5663.50,25-02-2020
1582614002,5657.5,25-02-2020
1582614902,5657.5,25-02-2020
1582615802,5657.5,25-02-2020
1582616701,5657.5,25-02-2020
1582617601,5657.5,25-02-2020
1582618501,5657.5,25-02-2020
1582619402,5657.5,25-02-2020
1582620301,5657.5,25-02-2020
1582621201,5657.5,25-02-2020
1582622101,5657.5,25-02-2020
1582623002,5657.5,25-02-2020
1582623902,5657.5,25-02-2020
1582624802,5657.5,25-02-2020
1582625701,5657.5,25-02-2020
1582626601,5657.5,25-02-2020
1582627502,5657.5,25-02-2020
1582628401,5657.5,25-02-2020
1582629301,5657.5,25-02-2020
1582630201,5657.5,25-02-2020
1582631102,5657.5,25-02-2020
1582632001,5657.5,25-02-2020
1582632901,5657.5,25-02-2020
1582633801,5657.5,25-02-2020
1582634701,5657.5,25-02-2020
1582635601,5657.5,25-02-2020
1582636502,5657.5,25-02-2020
1582637401,5657.5,25-02-2020
1582638303,5663.5,25-02-2020
1582639201,5663.5,25-02-2020
1582640101,5663.5,25-02-2020
1582641001,5663.5,25-02-2020
1582641901,5663.5,25-02-2020
